packet_id,is_malware,was_dropped,latency_ns
873,0,0,16016
874,0,0,14905
875,0,0,15103
876,0,0,14463
877,0,0,17590
878,0,0,18086
879,0,0,17147
880,0,0,15348
881,0,0,14557
882,0,0,16876
883,0,0,16535
884,0,0,16712
885,0,0,16617
886,0,0,16997
887,0,0,14887
888,0,0,15753
889,0,0,16787
890,0,0,17363
891,0,0,15718
892,0,0,17004
893,0,0,17118
894,0,0,15830
895,0,0,15030
896,0,0,16371
897,0,0,14385
898,0,0,14961
899,0,0,15277
900,0,0,16881
901,0,0,16766
902,0,0,14619
903,0,0,16924
904,0,0,16509
905,0,0,15175
906,0,0,16957
907,0,0,14815
908,0,0,14596
909,0,0,15441
910,0,0,14926
911,0,0,14623
912,0,0,14546
913,0,0,14723
914,0,0,16593
915,0,0,16636
916,0,0,14702
917,0,0,15188
918,0,0,16208
919,0,0,16756
920,0,0,14533
921,0,0,16519
922,0,0,14985
923,0,0,14797
924,0,0,14287
925,0,0,17075
926,0,0,23321
927,0,0,18890
928,0,0,16164
929,0,0,14601
930,0,0,15002
931,0,0,17273
932,0,0,14832
933,0,0,16402
934,0,0,14488
935,0,0,14490
936,0,0,14914
937,0,0,16606
938,0,0,17360
939,0,0,14821
940,0,0,16596
941,0,0,14658
942,0,0,17365
943,0,0,16826
944,0,0,16977
945,0,0,20241
946,0,0,17951
947,0,0,15399
948,0,0,15524
949,0,0,17797
950,0,0,17205
951,0,0,15081
952,0,0,16984
953,0,0,16916
954,0,0,16429
955,0,0,16261
956,0,0,14432
957,0,0,16287
958,0,0,14484
959,0,0,15445
960,0,0,16479
961,0,0,16785
962,0,0,17010
963,0,0,14821
964,0,0,16343
965,0,0,102262
966,0,0,52821
967,0,0,20222
968,0,0,18485
969,0,0,19770
970,0,0,20254
971,0,0,20385
972,0,0,17579
973,0,0,17289
974,0,0,19612
975,0,0,19237
976,0,0,17952
977,0,0,19692
978,0,0,19757
979,0,0,19300
980,0,0,17464
981,0,0,19578
982,0,0,19370
983,0,0,19571
984,0,0,17632
985,0,0,17487
986,0,0,17062
987,0,0,17782
988,0,0,19870
989,0,0,19867
990,0,0,17536
991,0,0,18484
992,0,0,20450
993,0,0,20091
994,0,0,17573
995,0,0,17053
996,0,0,19493
997,0,0,17140
998,0,0,17175
999,0,0,19623
1000,0,0,17655
1001,0,0,17975
1002,0,0,16339
1003,0,0,16179
1004,0,0,16423
1005,0,0,14847
1006,0,0,17057
1007,0,0,16474
