packet_id,is_malware,was_dropped,latency_ns
1486,1,1,1401
1487,1,1,1532
1488,1,1,1203
1489,1,1,1758
1490,1,1,1328
1491,1,1,1429
1492,1,1,1343
1493,1,1,1333
1494,1,1,1332
1495,1,1,1456
1496,1,1,1593
1497,1,1,1345
1498,1,1,1347
1499,1,1,1358
1500,1,1,35141
1501,1,1,12063
1502,1,1,1698
1503,1,1,1567
1504,1,1,1447
1505,1,1,1539
1506,1,1,1366
1507,1,1,1510
1508,1,1,1348
1509,1,1,1452
1510,1,1,1516
1511,1,1,1367
1512,1,1,1496
1513,1,1,1613
1514,1,1,1362
1515,1,1,1331
1516,1,1,1315
1517,1,1,1259
1518,1,1,1545
1519,1,1,1410
1520,1,1,1256
1521,1,1,1293
1522,1,1,1216
1523,1,1,1469
1524,1,1,1266
1525,1,1,1453
1526,1,1,1464
1527,1,1,1445
1528,1,1,1380
1529,1,1,1337
1530,1,1,1342
1531,1,1,1568
1532,1,1,1293
1533,1,1,1390
1534,1,1,1612
1535,1,1,1380
1536,1,1,25952
1537,1,1,1918
1538,1,1,1556
1539,1,1,1639
1540,1,1,1388
1541,1,1,1391
1542,1,1,1326
1543,1,1,1329
1544,1,1,1515
1545,1,1,1351
1546,1,1,1339
1547,1,1,1507
1548,1,1,1362
1549,1,1,1096
1550,1,1,1212
1551,1,1,1581
1552,1,1,1299
1553,1,1,1106
1554,1,1,1204
1555,1,1,1536
1556,1,1,1332
1557,1,1,1222
1558,1,1,1517
1559,1,1,1536
1560,1,1,1501
1561,1,1,1346
1562,1,1,1348
1563,1,1,1415
1564,1,1,1267
1565,1,1,1153
1566,1,1,1467
1567,1,1,1411
1568,1,1,1297
1569,1,1,1379
1570,1,1,1521
1571,1,1,5630
1572,1,1,2115
1573,1,1,1263
1574,1,1,1348
1575,1,1,1411
1576,1,1,1286
1577,1,1,1268
1578,1,1,1238
1579,1,1,1418
1580,1,1,1427
1581,1,1,1443
1582,1,1,1618
1583,1,1,1444
1584,1,1,1196
1585,1,1,1200
1586,1,1,1448
1587,1,1,1318
1588,1,1,1233
1589,1,1,1083
1590,1,1,1156
1591,1,1,1263
1592,1,1,1327
1593,1,1,1398
1594,1,1,1189
1595,1,1,1300
1596,1,1,1297
1597,1,1,1153
1598,1,1,1163
1599,1,1,1559
1600,1,1,1552
1601,1,1,1420
1602,1,1,1336
1603,1,1,1818
1604,1,1,1312
1605,1,1,1399
1606,1,1,1278
1607,1,1,1290
1608,1,1,1403
1609,1,1,1259
1610,1,1,1204
1611,1,1,1214
1612,1,1,1179
1613,1,1,1269
1614,1,1,1307
1615,1,1,1263
1616,1,1,1389
1617,1,1,1258
1618,1,1,1239
1619,1,1,1107
1620,1,1,1289
1621,1,1,1480
1622,1,1,1321
1623,1,1,1208
1624,1,1,1127
1625,1,1,1276
1626,1,1,1549
1627,1,1,1359
1628,1,1,1195
1629,1,1,1315
1630,1,1,1360
1631,1,1,1291
1632,1,1,1168
1633,1,1,1348
1634,1,1,1417
1635,1,1,1331
1636,1,1,1174
1637,1,1,1305
1638,1,1,1157
1639,1,1,1255
1640,1,1,1315
1641,1,1,1713
1642,1,1,1300
1643,1,1,1327
1644,1,1,1221
1645,1,1,9979
1646,1,1,1745
1647,1,1,1717
1648,1,1,1366
1649,1,1,1334
1650,1,1,1719
1651,1,1,1360
1652,1,1,1226
1653,1,1,1287
1654,1,1,1245
1655,1,1,1395
1656,1,1,1193
1657,1,1,1268
1658,1,1,1351
1659,1,1,1402
1660,1,1,1130
1661,1,1,1195
1662,1,1,1205
1663,1,1,1528
1664,1,1,1201
1665,1,1,1162
1666,1,1,1257
1667,1,1,1476
1668,1,1,1094
1669,1,1,1094
1670,1,1,1172
1671,1,1,1253
1672,1,1,1198
1673,1,1,1177
1674,1,1,1169
1675,1,1,1186
1676,1,1,1530
1677,1,1,1202
1678,1,1,1115
1679,1,1,1055
1680,1,1,1299
1681,1,1,1259
1682,1,1,1132
1683,1,1,1105
1684,1,1,1119
1685,1,1,1454
1686,1,1,1321
1687,1,1,1191
1688,1,1,1148
1689,1,1,1182
1690,1,1,1306
1691,1,1,1115
1692,1,1,1556
1693,1,1,1151
1694,1,1,1404
1695,1,1,1156
1696,1,1,1152
1697,1,1,1159
1698,1,1,1694
1699,1,1,1138
1700,1,1,1200
1701,1,1,1121
1702,1,1,1663
1703,1,1,1207
1704,1,1,1202
1705,1,1,1123
1706,1,1,3354
1707,1,1,1263
1708,1,1,1302
1709,1,1,1354
1710,1,1,1092
1711,1,1,1066
1712,1,1,1501
1713,1,1,1340
1714,1,1,1163
1715,1,1,1067
1716,1,1,1197
1717,1,1,1369
1718,1,1,1490
1719,1,1,1205
1720,1,1,1268
1721,1,1,1199
1722,1,1,1290
1723,1,1,1184
1724,1,1,1178
1725,1,1,1240
1726,1,1,1266
1727,1,1,1345
1728,1,1,1115
1729,1,1,1213
1730,1,1,1233
1731,1,1,1289
1732,1,1,1212
1733,1,1,1153
1734,1,1,1109
1735,1,1,1101
1736,1,1,1530
1737,1,1,1267
1738,1,1,1198
1739,1,1,1191
1740,1,1,1455
1741,1,1,1178
1742,1,1,1090
1743,1,1,1091
1744,1,1,1178
1745,1,1,1300
1746,1,1,1129
1747,1,1,1109
1748,1,1,1114
1749,1,1,1141
1750,1,1,1114
1751,1,1,1219
1752,1,1,1148
1753,1,1,1129
1754,1,1,1231
1755,1,1,1245
1756,1,1,1231
1757,1,1,1355
1758,1,1,1532
1759,1,1,1365
1760,1,1,1175
1761,1,1,1171
1762,1,1,1127
1763,1,1,1615
1764,1,1,1361
1765,1,1,1090
1766,1,1,1249
1767,1,1,1284
1768,1,1,1191
1769,1,1,1141
1770,1,1,1141
1771,1,1,1234
1772,1,1,1484
1773,1,1,1200
1774,1,1,1136
1775,1,1,1172
1776,1,1,1089
1777,1,1,1342
1778,1,1,1145
1779,1,1,1131
1780,1,1,1237
1781,1,1,1165
1782,1,1,1431
1783,1,1,1222
1784,1,1,1577
1785,1,1,1182
1786,1,1,1269
1787,1,1,1156
1788,1,1,1122
1789,1,1,1206
1790,1,1,1184
1791,1,1,1298
1792,1,1,1126
1793,1,1,1529
1794,1,1,1157
1795,1,1,1114
1796,1,1,1224
1797,1,1,1156
1798,1,1,1214
1799,1,1,129969
1800,1,1,27399
1801,1,1,2325
1802,1,1,1429
1803,1,1,1403
1804,1,1,1274
1805,1,1,1465
1806,1,1,1201
1807,1,1,1279
1808,1,1,1300
1809,1,1,1359
1810,1,1,1255
1811,1,1,1579
1812,1,1,1377
1813,1,1,1263
1814,1,1,1335
1815,1,1,1337
1816,1,1,1502
1817,1,1,1241
1818,1,1,1715
1819,1,1,1488
1820,1,1,1472
1821,1,1,1403
1822,1,1,1270
1823,1,1,1458
1824,1,1,1451
1825,1,1,1355
1826,1,1,1506
1827,1,1,1396
1828,1,1,1415
1829,1,1,1423
1830,1,1,1128
1831,1,1,1537
1832,1,1,1296
1833,1,1,1607
1834,1,1,1329
1835,1,1,1311
1836,1,1,1472
1837,1,1,1627
1838,1,1,1577
1839,1,1,1558
1840,1,1,1227
1841,1,1,1429
1842,1,1,56322
1843,1,1,9262
1844,1,1,1651
1845,1,1,1383
1846,1,1,1265
1847,1,1,1301
1848,1,1,1302
1849,1,1,1263
1850,1,1,1721
1851,1,1,1366
1852,1,1,1308
1853,1,1,1117
1854,1,1,1195
1855,1,1,1223
1856,1,1,1306
1857,1,1,1278
1858,1,1,1259
1859,1,1,1507
1860,1,1,1174
1861,1,1,1843
1862,1,1,1236
1863,1,1,1145
1864,1,1,1294
1865,1,1,1166
1866,1,1,1235
1867,1,1,1167
1868,1,1,1226
1869,1,1,1419
1870,1,1,1345
1871,1,1,1195
1872,1,1,1685
1873,1,1,1310
1874,1,1,1253
1875,1,1,3216
1876,1,1,1158
1877,1,1,3384
1878,1,1,1228
1879,1,1,1097
1880,1,1,1106
1881,1,1,1164
1882,1,1,1249
1883,1,1,1285
1884,1,1,1287
1885,1,1,1337
1886,1,1,1664
1887,1,1,1486
1888,1,1,1256
1889,1,1,1344
1890,1,1,1347
1891,1,1,1309
1892,1,1,1249
1893,1,1,1424
1894,1,1,1300
1895,1,1,1299
1896,1,1,1716
1897,1,1,1359
1898,1,1,1139
1899,1,1,1334
1900,1,1,1333
1901,1,1,1262
1902,1,1,1376
1903,1,1,1338
1904,1,1,1250
1905,1,1,1326
1906,1,1,1542
1907,1,1,1422
1908,1,1,1221
1909,1,1,1436
1910,1,1,1346
1911,1,1,1187
1912,1,1,1365
1913,1,1,1512
1914,1,1,1253
1915,1,1,1608
1916,1,1,1369
1917,1,1,1439
1918,1,1,1329
1919,1,1,1447
1920,1,1,1324
1921,1,1,1239
1922,1,1,1129
1923,1,1,1382
1924,1,1,1304
1925,1,1,1116
1926,1,1,1265
1927,1,1,1183
1928,1,1,1547
1929,1,1,1279
1930,1,1,1239
1931,1,1,1344
1932,1,1,1253
1933,1,1,1190
1934,1,1,1295
1935,1,1,1269
1936,1,1,1671
1937,1,1,1255
1938,1,1,1292
1939,1,1,1242
1940,1,1,1213
1941,1,1,1324
1942,1,1,1227
1943,1,1,1190
1944,1,1,1211
1945,1,1,1325
1946,1,1,1190
1947,1,1,1525
1948,1,1,1303
1949,1,1,1192
1950,1,1,1309
1951,1,1,1488
1952,1,1,1252
1953,1,1,1251
1954,1,1,1182
1955,1,1,1311
1956,1,1,1337
1957,1,1,1095
1958,1,1,1383
1959,1,1,1273
1960,1,1,1252
1961,1,1,1414
1962,1,1,1355
1963,1,1,1300
1964,1,1,1163
1965,1,1,1130
1966,1,1,1204
1967,1,1,1264
1968,1,1,1309
1969,1,1,1318
1970,1,1,1287
1971,1,1,1330
1972,1,1,1376
1973,1,1,1283
1974,1,1,1559
1975,1,1,1269
1976,1,1,1160
1977,1,1,1349
1978,1,1,1324
1979,1,1,1303
1980,1,1,1200
1981,1,1,1228
1982,1,1,1152
1983,1,1,1406
1984,1,1,1304
1985,1,1,1447
1986,1,1,1231
1987,1,1,1380
1988,1,1,1492
1989,1,1,1338
1990,1,1,1563
1991,1,1,1283
1992,1,1,1082
1993,1,1,1479
1994,1,1,1323
1995,1,1,1192
1996,1,1,1345
1997,1,1,1403
1998,1,1,1189
1999,1,1,1337
2000,1,1,26128
2001,1,1,1790
2002,1,1,1438
2003,1,1,1314
2004,1,1,1602
2005,1,1,1733
2006,1,1,1365
2007,1,1,1335
2008,1,1,1635
2009,1,1,1247
2010,1,1,1226
2011,1,1,1508
2012,1,1,1413
2013,1,1,1469
2014,1,1,1592
2015,1,1,1324
2016,1,1,1238
2017,1,1,1581
2018,1,1,1286
2019,1,1,1386
2020,1,1,1371
2021,1,1,1443
2022,1,1,1236
2023,1,1,1645
2024,1,1,1295
2025,1,1,1235
2026,1,1,1551
2027,1,1,1398
2028,1,1,1347
2029,1,1,1347
2030,1,1,1257
2031,1,1,1265
2032,1,1,1254
2033,1,1,1245
2034,1,1,1393
2035,1,1,1345
2036,1,1,1400
2037,1,1,1535
2038,1,1,1350
2039,1,1,1185
2040,1,1,1410
2041,1,1,1292
2042,1,1,1485
2043,1,1,1404
2044,1,1,1490
2045,1,1,1260
2046,1,1,1481
2047,1,1,1429
2048,1,1,3154
2049,1,1,1242
2050,1,1,1338
2051,1,1,1168
2052,1,1,1171
2053,1,1,1291
2054,1,1,1109
2055,1,1,1419
2056,1,1,1265
2057,1,1,1287
2058,1,1,1195
2059,1,1,1757
2060,1,1,1407
2061,1,1,1373
2062,1,1,1222
2063,1,1,1408
2064,1,1,1322
2065,1,1,1265
2066,1,1,1453
2067,1,1,1328
2068,1,1,1330
2069,1,1,1252
2070,1,1,1232
2071,1,1,1297
2072,1,1,1233
2073,1,1,1835
2074,1,1,1336
2075,1,1,1363
2076,1,1,1280
2077,1,1,1367
2078,1,1,1530
2079,1,1,1208
2080,1,1,1302
2081,1,1,1485
2082,1,1,1198
2083,1,1,1474
2084,1,1,1238
2085,1,1,1122
2086,1,1,1327
2087,1,1,1502
2088,1,1,1303
2089,1,1,1238
2090,1,1,1488
2091,1,1,1374
2092,1,1,1235
2093,1,1,1386
2094,1,1,1377
2095,1,1,1208
2096,1,1,1422
2097,1,1,1369
2098,1,1,1492
2099,1,1,1461
2100,1,1,1451
2101,1,1,1190
2102,1,1,1538
2103,1,1,1183
2104,1,1,1326
2105,1,1,1212
2106,1,1,1179
2107,1,1,1491
2108,1,1,1443
2109,1,1,1237
2110,1,1,1548
2111,1,1,1287
2112,1,1,1184
2113,1,1,1427
2114,1,1,1309
2115,1,1,1271
2116,1,1,1654
2117,1,1,1180
2118,1,1,1621
2119,1,1,1212
2120,1,1,1261
2121,1,1,1206
2122,1,1,1199
2123,1,1,1212
2124,1,1,1284
2125,1,1,1227
2126,1,1,1142
2127,1,1,1490
2128,1,1,1316
2129,1,1,1519
2130,1,1,1304
2131,1,1,1369
2132,1,1,1203
2133,1,1,1376
2134,1,1,1188
2135,1,1,1356
2136,1,1,1206
2137,1,1,1497
2138,1,1,1188
2139,1,1,1362
2140,1,1,1333
2141,1,1,1246
2142,1,1,1362
2143,1,1,1241
2144,1,1,1206
2145,1,1,1484
2146,1,1,1254
2147,1,1,1220
2148,1,1,1481
2149,1,1,1165
2150,1,1,1458
2151,1,1,1433
2152,1,1,1457
2153,1,1,1456
2154,1,1,1377
2155,1,1,1256
2156,1,1,1541
2157,1,1,1259
2158,1,1,1692
2159,1,1,1327
2160,1,1,1744
2161,1,1,1407
2162,1,1,1279
2163,1,1,1295
2164,1,1,1617
2165,1,1,1261
2166,1,1,1372
2167,1,1,1111
2168,1,1,1482
2169,1,1,1166
2170,1,1,1561
2171,1,1,1421
2172,1,1,1195
2173,1,1,1175
2174,1,1,1363
2175,1,1,1216
2176,1,1,1295
2177,1,1,1494
2178,1,1,1245
2179,1,1,1374
2180,1,1,1423
2181,1,1,1287
2182,1,1,1278
2183,1,1,1171
2184,1,1,1338
2185,1,1,1232
2186,1,1,1153
2187,1,1,1404
2188,1,1,1431
2189,1,1,1305
2190,1,1,1283
2191,1,1,1396
2192,1,1,1125
2193,1,1,1437
2194,1,1,1260
2195,1,1,1398
2196,1,1,1175
2197,1,1,1124
2198,1,1,1358
2199,1,1,1447
2200,1,1,1191
2201,1,1,1385
2202,1,1,1685
2203,1,1,1159
2204,1,1,1328
2205,1,1,1081
2206,1,1,1394
2207,1,1,1185
2208,1,1,1186
2209,1,1,1283
2210,1,1,1457
2211,1,1,1266
2212,1,1,1275
2213,1,1,1201
2214,1,1,1432
2215,1,1,1315
2216,1,1,1328
2217,1,1,1565
2218,1,1,2849
2219,1,1,1428
2220,1,1,1299
2221,1,1,1342
2222,1,1,1273
2223,1,1,1411
2224,1,1,1247
2225,1,1,1264
2226,1,1,1279
2227,1,1,1233
2228,1,1,1188
2229,1,1,1239
2230,1,1,1340
2231,1,1,1492
2232,1,1,1255
2233,1,1,1439
2234,1,1,1368
2235,1,1,1486
2236,1,1,1296
2237,1,1,1324
2238,1,1,1164
2239,1,1,1441
2240,1,1,1324
2241,1,1,1197
2242,1,1,1366
2243,1,1,1247
2244,1,1,1225
2245,1,1,1278
2246,1,1,1277
2247,1,1,1231
2248,1,1,1273
2249,1,1,1165
2250,1,1,1386
2251,1,1,1635
2252,1,1,1328
2253,1,1,1268
2254,1,1,1511
2255,1,1,1245
2256,1,1,1215
2257,1,1,1294
2258,1,1,1806
2259,1,1,1364
2260,1,1,1448
2261,1,1,1231
2262,1,1,1443
2263,1,1,1433
2264,1,1,1360
2265,1,1,1315
2266,1,1,1533
2267,1,1,1230
2268,1,1,1578
2269,1,1,1551
2270,1,1,1407
2271,1,1,1224
2272,1,1,1361
2273,1,1,1355
2274,1,1,1346
2275,1,1,1283
2276,1,1,1279
2277,1,1,1238
2278,1,1,1603
2279,1,1,1372
2280,1,1,1240
2281,1,1,1433
2282,1,1,1338
2283,1,1,1191
2284,1,1,1283
2285,1,1,1284
2286,1,1,1630
2287,1,1,1162
2288,1,1,1620
2289,1,1,1443
2290,1,1,1320
2291,1,1,1150
2292,1,1,1636
2293,1,1,1220
2294,1,1,1338
2295,1,1,1275
2296,1,1,1408
2297,1,1,1312
2298,1,1,1268
2299,1,1,1436
2300,1,1,1427
2301,1,1,1232
2302,1,1,1242
2303,1,1,1377
2304,1,1,1257
2305,1,1,1250
2306,1,1,1430
2307,1,1,1413
2308,1,1,1209
2309,1,1,1266
2310,1,1,1370
2311,1,1,1342
2312,1,1,1222
2313,1,1,1360
2314,1,1,1419
2315,1,1,1371
2316,1,1,1137
2317,1,1,1347
2318,1,1,1166
2319,1,1,1470
2320,1,1,1197
2321,1,1,1565
2322,1,1,1250
2323,1,1,1440
2324,1,1,1338
2325,1,1,1217
2326,1,1,1253
2327,1,1,1525
2328,1,1,1457
2329,1,1,1350
2330,1,1,1331
2331,1,1,1228
2332,1,1,1229
2333,1,1,1148
2334,1,1,1200
2335,1,1,1207
2336,1,1,1318
2337,1,1,1281
2338,1,1,1445
2339,1,1,1628
2340,1,1,1253
2341,1,1,1256
2342,1,1,1389
2343,1,1,1200
2344,1,1,1278
2345,1,1,1235
2346,1,1,1234
2347,1,1,1914
2348,1,1,1416
2349,1,1,1186
2350,1,1,1269
2351,1,1,1166
2352,1,1,1279
2353,1,1,1267
2354,1,1,1203
2355,1,1,1469
2356,1,1,1388
2357,1,1,1166
2358,1,1,1272
2359,1,1,1266
2360,1,1,1257
2361,1,1,1240
2362,1,1,1100
2363,1,1,1490
2364,1,1,1244
2365,1,1,1597
2366,1,1,1318
2367,1,1,1438
2368,1,1,1123
2369,1,1,1377
2370,1,1,1212
2371,1,1,1124
2372,1,1,1333
2373,1,1,1181
2374,1,1,1379
2375,1,1,1246
2376,1,1,1192
2377,1,1,1548
2378,1,1,1246
2379,1,1,1273
2380,1,1,1283
2381,1,1,1237
2382,1,1,1496
2383,1,1,1344
2384,1,1,1196
2385,1,1,1612
2386,1,1,1255
2387,1,1,1225
2388,1,1,1446
2389,1,1,2403
2390,1,1,1201
2391,1,1,1243
2392,1,1,1211
2393,1,1,1182
2394,1,1,1245
2395,1,1,1628
2396,1,1,1284
2397,1,1,1333
2398,1,1,1180
2399,1,1,1402
2400,1,1,1387
2401,1,1,1292
2402,1,1,1309
2403,1,1,1290
2404,1,1,1303
2405,1,1,1523
2406,1,1,1239
2407,1,1,1291
2408,1,1,1268
2409,1,1,1133
2410,1,1,1218
2411,1,1,1234
2412,1,1,1344
2413,1,1,1212
2414,1,1,1392
2415,1,1,1259
2416,1,1,1589
2417,1,1,1259
2418,1,1,1411
2419,1,1,1263
2420,1,1,1285
2421,1,1,1349
2422,1,1,1310
2423,1,1,1296
2424,1,1,1255
2425,1,1,1280
2426,1,1,1175
2427,1,1,1459
2428,1,1,1280
2429,1,1,1221
2430,1,1,1326
2431,1,1,1371
2432,1,1,1339
2433,1,1,1504
2434,1,1,1398
2435,1,1,1263
2436,1,1,1166
2437,1,1,1832
2438,1,1,1267
2439,1,1,1360
2440,1,1,1248
2441,1,1,1140
2442,1,1,1243
2443,1,1,1271
2444,1,1,1177
2445,1,1,1218
2446,1,1,1241
2447,1,1,1173
2448,1,1,1374
2449,1,1,1200
2450,1,1,1416
2451,1,1,1326
2452,1,1,1183
2453,1,1,1169
2454,1,1,1286
2455,1,1,1213
2456,1,1,1236
2457,1,1,1165
2458,1,1,1110
2459,1,1,1332
2460,1,1,1272
2461,1,1,1351
2462,1,1,1350
2463,1,1,1255
2464,1,1,1174
2465,1,1,1422
2466,1,1,1189
2467,1,1,1079
2468,1,1,1337
2469,1,1,1316
2470,1,1,1206
2471,1,1,1432
2472,1,1,1301
2473,1,1,1182
2474,1,1,1222
2475,1,1,1064
2476,1,1,1129
2477,1,1,1177
2478,1,1,1079
2479,1,1,1169
2480,1,1,1186
2481,1,1,1377
2482,1,1,1131
2483,1,1,1289
2484,1,1,1134
2485,1,1,1148
2486,1,1,1213
2487,1,1,1088
2488,1,1,1309
2489,1,1,1152
2490,1,1,1379
2491,1,1,1172
2492,1,1,1279
2493,1,1,1117
2494,1,1,1280
2495,1,1,1246
2496,1,1,1101
2497,1,1,1364
2498,1,1,1153
2499,1,1,1188
2500,1,1,1797
2501,1,1,1270
2502,1,1,1295
2503,1,1,1198
2504,1,1,1194
2505,1,1,1293
2506,1,1,1205
2507,1,1,1164
2508,1,1,1190
2509,1,1,1320
2510,1,1,1145
2511,1,1,1122
2512,1,1,1399
2513,1,1,1378
2514,1,1,1249
2515,1,1,1287
2516,1,1,1215
2517,1,1,1099
2518,1,1,1269
2519,1,1,1193
2520,1,1,1677
2521,1,1,1289
2522,1,1,1159
2523,1,1,1207
2524,1,1,1328
2525,1,1,1182
2526,1,1,1601
2527,1,1,1230
2528,1,1,1379
2529,1,1,1412
2530,1,1,1196
2531,1,1,1322
2532,1,1,1230
2533,1,1,1364
2534,1,1,1513
2535,1,1,1395
2536,1,1,1283
2537,1,1,1254
2538,1,1,1291
2539,1,1,1293
2540,1,1,1318
2541,1,1,1172
2542,1,1,1525
2543,1,1,1286
2544,1,1,1174
2545,1,1,1687
2546,1,1,1301
2547,1,1,1415
2548,1,1,1169
2549,1,1,1312
2550,1,1,1283
2551,1,1,1252
2552,1,1,1234
2553,1,1,1260
2554,1,1,1230
2555,1,1,1212
2556,1,1,1465
2557,1,1,1391
2558,1,1,1539
2559,1,1,1225
2560,1,1,2876
2561,1,1,1376
2562,1,1,1371
2563,1,1,1247
2564,1,1,1552
2565,1,1,1225
2566,1,1,1352
2567,1,1,1304
2568,1,1,1291
2569,1,1,1321
2570,1,1,1380
2571,1,1,1329
2572,1,1,1496
2573,1,1,1211
2574,1,1,1170
2575,1,1,1290
2576,1,1,1118
2577,1,1,1308
2578,1,1,1252
2579,1,1,1410
2580,1,1,1213
2581,1,1,1367
2582,1,1,1206
2583,1,1,1437
2584,1,1,1373
2585,1,1,1275
2586,1,1,1250
2587,1,1,1275
2588,1,1,1495
2589,1,1,1319
2590,1,1,1230
2591,1,1,1447
2592,1,1,1249
2593,1,1,1447
2594,1,1,1249
2595,1,1,1210
2596,1,1,1477
2597,1,1,1330
2598,1,1,1277
2599,1,1,1353
2600,1,1,1248
2601,1,1,1132
2602,1,1,1531
2603,1,1,1155
2604,1,1,1105
2605,1,1,1220
2606,1,1,1133
2607,1,1,1278
2608,1,1,1488
2609,1,1,1301
2610,1,1,1437
2611,1,1,1328
2612,1,1,1209
2613,1,1,1263
2614,1,1,1104
2615,1,1,1220
2616,1,1,1476
2617,1,1,1637
2618,1,1,1315
2619,1,1,1453
2620,1,1,1183
2621,1,1,1358
2622,1,1,1406
2623,1,1,1850
2624,1,1,1225
2625,1,1,1361
2626,1,1,1194
2627,1,1,1236
2628,1,1,1832
2629,1,1,1510
2630,1,1,1175
2631,1,1,1848
2632,1,1,1336
2633,1,1,1300
2634,1,1,1259
2635,1,1,1436
2636,1,1,1275
2637,1,1,1429
2638,1,1,1259
2639,1,1,1452
2640,1,1,1234
2641,1,1,1500
2642,1,1,1306
2643,1,1,1522
2644,1,1,1254
2645,1,1,1253
2646,1,1,1356
2647,1,1,1781
2648,1,1,1335
2649,1,1,1268
2650,1,1,1225
2651,1,1,1370
2652,1,1,1338
2653,1,1,1274
2654,1,1,1250
2655,1,1,1190
2656,1,1,1351
2657,1,1,1220
2658,1,1,1377
2659,1,1,1360
2660,1,1,1365
2661,1,1,1210
2662,1,1,1368
2663,1,1,1282
2664,1,1,1625
2665,1,1,1223
2666,1,1,1453
2667,1,1,1268
2668,1,1,1498
2669,1,1,1321
2670,1,1,1208
2671,1,1,1178
2672,1,1,1593
2673,1,1,1301
2674,1,1,1323
2675,1,1,1297
2676,1,1,1174
2677,1,1,1272
2678,1,1,1310
2679,1,1,1276
2680,1,1,1177
2681,1,1,1268
2682,1,1,1299
2683,1,1,1427
2684,1,1,1377
2685,1,1,1190
2686,1,1,1267
2687,1,1,1255
2688,1,1,1368
2689,1,1,1296
2690,1,1,1244
2691,1,1,1567
2692,1,1,1287
2693,1,1,1242
2694,1,1,1332
2695,1,1,1195
2696,1,1,1252
2697,1,1,1221
2698,1,1,1424
2699,1,1,1503
2700,1,1,1431
2701,1,1,1311
2702,1,1,1290
2703,1,1,1215
2704,1,1,1545
2705,1,1,1287
2706,1,1,1336
2707,1,1,1448
2708,1,1,1674
2709,1,1,1646
2710,1,1,1401
2711,1,1,1128
2712,1,1,1187
2713,1,1,1158
2714,1,1,1527
2715,1,1,1182
2716,1,1,1164
2717,1,1,1273
2718,1,1,1438
2719,1,1,1188
2720,1,1,1298
2721,1,1,1350
2722,1,1,1270
2723,1,1,1288
2724,1,1,1301
2725,1,1,1248
2726,1,1,1203
2727,1,1,1329
2728,1,1,1398
2729,1,1,1398
2730,1,1,3862
2731,1,1,1422
2732,1,1,1177
2733,1,1,1350
2734,1,1,27280
2735,1,1,1744
2736,1,1,1343
2737,1,1,1648
2738,1,1,1293
2739,1,1,1180
2740,1,1,1106
2741,1,1,1329
2742,1,1,1162
2743,1,1,1113
2744,1,1,1102
2745,1,1,1230
2746,1,1,1235
2747,1,1,1180
2748,1,1,1394
2749,1,1,1319
2750,1,1,1498
2751,1,1,1613
2752,1,1,1261
2753,1,1,1125
2754,1,1,1430
2755,1,1,1418
2756,1,1,1325
2757,1,1,1230
2758,1,1,1226
2759,1,1,1364
2760,1,1,1279
2761,1,1,1200
2762,1,1,1368
2763,1,1,1475
2764,1,1,1467
2765,1,1,1456
2766,1,1,1187
2767,1,1,1310
2768,1,1,1237
2769,1,1,1131
2770,1,1,1452
2771,1,1,1474
2772,1,1,1227
2773,1,1,1427
2774,1,1,1320
2775,1,1,1135
2776,1,1,1198
2777,1,1,1090
2778,1,1,1751
2779,1,1,1664
2780,1,1,1317
2781,1,1,1291
2782,1,1,1167
2783,1,1,1263
2784,1,1,1256
2785,1,1,1215
2786,1,1,1158
2787,1,1,1283
2788,1,1,1207
2789,1,1,1346
2790,1,1,1253
2791,1,1,1274
2792,1,1,1636
2793,1,1,1231
2794,1,1,1449
2795,1,1,1205
2796,1,1,1162
2797,1,1,1313
2798,1,1,1315
2799,1,1,41695
2800,1,1,3008
2801,1,1,1474
2802,1,1,1565
2803,1,1,1212
2804,1,1,1422
2805,1,1,1678
2806,1,1,1376
2807,1,1,1314
2808,1,1,1284
2809,1,1,1640
2810,1,1,1379
2811,1,1,1373
2812,1,1,1542
2813,1,1,1333
2814,1,1,1372
2815,1,1,1725
2816,1,1,1603
2817,1,1,1438
2818,1,1,1246
2819,1,1,1408
2820,1,1,1410
2821,1,1,1251
2822,1,1,1397
2823,1,1,1300
2824,1,1,1332
2825,1,1,1484
2826,1,1,1305
2827,1,1,1370
2828,1,1,1543
2829,1,1,1326
2830,1,1,1295
2831,1,1,1329
2832,1,1,1376
2833,1,1,1394
2834,1,1,1409
2835,1,1,1438
2836,1,1,1287
2837,1,1,1540
2838,1,1,1332
2839,1,1,1372
2840,1,1,1590
2841,1,1,1283
2842,1,1,1530
2843,1,1,1425
2844,1,1,1342
2845,1,1,1360
2846,1,1,1288
2847,1,1,1339
2848,1,1,1578
2849,1,1,1246
2850,1,1,1638
2851,1,1,1365
2852,1,1,1296
2853,1,1,1558
2854,1,1,1285
2855,1,1,1574
2856,1,1,1308
2857,1,1,1572
2858,1,1,1396
2859,1,1,1132
2860,1,1,1617
2861,1,1,1183
2862,1,1,1402
2863,1,1,1887
2864,1,1,1349
2865,1,1,1616
2866,1,1,1286
2867,1,1,1680
2868,1,1,1337
2869,1,1,1467
2870,1,1,1289
2871,1,1,1273
2872,1,1,1237
2873,1,1,1637
2874,1,1,1279
2875,1,1,1451
2876,1,1,1297
2877,1,1,1439
2878,1,1,1278
2879,1,1,1876
2880,1,1,1343
2881,1,1,1427
2882,1,1,1229
