packet_id,is_malware,latency_ns
391,0,27632
392,0,19003
393,0,16566
394,0,15920
395,0,23828
396,0,19468
397,0,17934
398,0,16521
399,0,15752
400,0,15658
401,0,15637
402,0,15672
403,0,15764
404,0,15995
405,0,15426
406,0,15759
407,0,15750
408,0,15996
409,0,15743
410,0,15319
411,0,15589
412,0,15837
413,0,15762
414,0,15851
415,0,15766
416,0,15559
417,0,15613
418,0,15930
419,0,15451
420,0,15578
421,0,16186
422,0,15828
423,0,15722
424,0,15887
425,0,15342
426,0,15705
427,0,15466
428,0,15916
429,0,21303
430,0,16402
431,0,15361
432,0,15489
433,0,16020
434,0,15225
435,0,15376
436,0,15499
437,0,15405
438,0,15966
439,0,15751
440,0,15526
441,0,15543
442,0,15331
443,0,15715
444,0,19560
445,0,16586
446,0,16592
447,0,15805
448,0,15714
449,0,15651
450,0,15647
451,0,15507
452,0,15916
453,0,15634
454,0,15248
455,0,16449
456,0,15789
457,0,15705
458,0,15478
459,0,15483
460,0,15485
461,0,15320
462,0,15814
463,0,15687
464,0,24611
465,0,20263
466,0,17070
467,0,15679
468,0,15773
469,0,15312
470,0,15481
471,0,15388
472,0,15516
473,0,15496
474,0,15551
475,0,15187
476,0,15292
477,0,15499
478,0,15229
479,0,15255
480,0,15229
481,0,15717
482,0,15785
483,0,15693
484,0,15448
485,0,15703
486,0,15371
487,0,15681
488,0,15228
489,0,15371
490,0,15698
491,0,15927
492,0,15608
493,0,15426
494,0,15101
495,0,15324
496,0,15782
497,0,16676
498,0,15373
499,0,15368
500,0,15859
501,0,15507
502,0,15516
503,0,15668
504,0,15380
505,0,15688
506,0,15440
507,0,15687
508,0,15330
509,0,15200
510,0,15417
511,0,15495
512,0,15303
513,0,15409
514,0,15760
515,0,15648
516,0,15888
517,0,15738
518,0,15685
519,0,15963
520,0,15209
521,0,15268
522,0,15266
523,0,15333
524,0,15404
525,0,15319
526,0,15744
527,0,15204
528,0,15259
529,0,15315
530,0,15884
531,0,16035
532,0,15608
533,0,15552
534,0,15182
535,0,16037
536,0,15115
537,0,15280
538,0,15582
539,0,15691
540,0,25756
541,0,17907
542,0,15990
543,0,15725
544,0,15250
545,0,15569
546,0,15282
547,0,15381
548,0,15116
549,0,15277
550,0,15187
551,0,15382
552,0,15265
553,0,15497
554,0,15594
555,0,15518
556,0,15629
557,0,14469
558,0,14626
559,0,14430
560,0,14506
561,0,14469
562,0,14935
563,0,14613
564,0,14830
565,0,14580
566,0,14711
567,0,14717
568,0,14898
569,0,14353
570,0,14299
571,0,14042
572,0,14124
573,0,14424
574,0,14435
575,0,14338
576,0,14244
577,0,14227
578,0,15200
579,0,15636
580,0,15083
581,0,15147
582,0,15390
583,0,15156
584,0,15404
585,0,15275
586,0,15631
587,0,15392
588,0,14802
589,0,16187
590,0,15423
591,0,15427
592,0,15530
593,0,15910
594,0,15731
595,0,15525
596,0,15403
597,0,15303
598,0,16525
599,0,15096
600,0,15248
601,0,15120
602,0,15416
603,0,15340
604,0,15249
605,0,15588
606,0,15128
607,0,15286
608,0,16506
609,0,15371
610,0,15465
611,0,15524
612,0,15529
613,0,16885
614,0,49955
615,0,26982
616,0,19655
617,0,16623
618,0,15845
619,0,15675
620,0,15504
621,0,15823
622,0,15934
623,0,15387
624,0,15403
625,0,15164
626,0,15328
627,0,15827
628,0,15258
629,0,15757
630,0,15376
631,0,15367
632,0,15480
633,0,15673
634,0,14216
635,0,14123
636,0,14557
637,0,15007
638,0,15137
639,0,14688
640,0,14209
641,0,14836
642,0,14393
643,0,14248
644,0,20325
645,0,18195
646,0,14951
647,0,14254
648,0,14642
649,0,14527
650,0,14175
651,0,14446
652,0,14458
653,0,14544
654,0,14457
655,0,14199
656,0,14311
657,0,14378
658,0,14484
659,0,14340
660,0,14545
661,0,14279
662,0,14252
663,0,14401
664,0,14531
665,0,14245
666,0,14427
667,0,14573
668,0,14248
669,0,14441
670,0,14547
671,0,14299
672,0,14656
673,0,14410
674,0,14271
675,0,14356
676,0,14134
677,0,14308
678,0,14136
679,0,14536
680,0,14448
681,0,14776
682,0,14217
683,0,14729
684,0,14492
685,0,14335
686,0,14249
687,0,14308
688,0,14734
689,0,15331
690,0,14383
691,0,14787
692,0,14501
693,0,23529
694,0,18046
695,0,15579
696,0,15058
697,0,14859
698,0,14439
699,0,14230
700,0,14237
701,0,14432
702,0,14471
703,0,14353
704,0,14414
705,0,14106
706,0,14405
707,0,14348
708,0,14100
709,0,14034
710,0,14313
711,0,14575
712,0,14015
713,0,14146
714,0,14238
715,0,14268
716,0,14374
717,0,14933
718,0,14358
719,0,14737
720,0,14541
721,0,14395
722,0,14501
723,0,14307
724,0,14433
725,0,14191
726,0,14247
727,0,14489
728,0,14402
729,0,14909
730,0,14512
731,0,14583
732,0,14204
733,0,15255
734,0,20062
735,0,19939
736,0,20376
737,0,17853
738,0,15926
739,0,15326
740,0,15696
741,0,14247
742,0,15277
743,0,15411
744,0,15254
745,0,15620
746,0,15310
747,0,15224
748,0,15380
749,0,15644
750,0,15340
751,0,15470
752,0,15386
753,0,15714
754,0,15759
755,0,15578
756,0,15368
757,0,15621
758,0,15177
759,0,15641
760,0,15570
761,0,15192
762,0,15322
763,0,15533
764,0,15793
765,0,16276
766,0,15377
767,0,52013
768,0,20448
769,0,20599
770,0,16067
771,0,15302
772,0,15628
773,0,15983
774,0,14995
775,0,14334
776,0,14528
777,0,14177
778,0,14387
779,0,15367
780,0,15073
781,0,17301
782,0,20921
783,0,17132
784,0,15989
785,0,15837
786,0,14368
787,0,14191
788,0,14422
789,0,14524
790,0,14538
